2.568320,9.748754,2.568910,0.391597,-0.005409,-0.000393,0.920121,0.740946,-0.246398,0.094409,-0.017866,-0.037518,0.241338,50.687219,51.336189,-2.333610,0.286985,324.352113,440.228341
2.535021,9.817321,2.577292,0.379993,-0.005152,-0.000632,0.924975,0.695325,-0.242035,0.084149,0.014506,0.022129,0.268783,50.649506,51.301212,-2.915803,0.298449,419.019616,535.986207
2.504253,9.879897,2.584646,0.366354,-0.007036,0.001917,0.930447,0.605418,-0.234419,0.074593,0.042912,0.091676,0.318352,50.621212,51.270375,-2.843396,0.157512,519.019616,635.986207
2.479661,9.932781,2.590627,0.349568,-0.011156,0.006571,0.936821,0.453423,-0.217892,0.070461,0.071329,0.103647,0.424110,50.586220,51.232183,-3.205295,0.318691,619.019616,735.986207
2.465311,9.970377,2.596458,0.323536,-0.014158,0.013530,0.946013,0.232130,-0.169247,0.065162,0.137935,0.142024,0.722470,50.555403,51.198633,-2.956960,0.545166,705.190729,835.986207
2.464040,9.986549,2.601565,0.277179,-0.018114,0.025089,0.960320,-0.028303,-0.060913,0.056993,0.208913,0.136224,1.254117,50.522701,51.163353,-3.192593,0.830527,753.297281,900.325006
2.475144,9.979163,2.608069,0.204021,-0.018929,0.038352,0.978032,-0.216586,0.102377,0.051692,0.206878,0.130177,1.712159,50.492914,51.127935,-3.047690,1.138665,735.203341,884.260708
2.493722,9.953941,2.615144,0.115158,-0.020371,0.050090,0.991874,-0.280018,0.266023,0.032322,0.145856,0.139595,1.839606,50.468915,51.091284,-3.053396,1.328154,688.892060,830.639333
2.516195,9.917643,2.622280,0.025005,-0.021796,0.057305,0.997806,-0.256574,0.392034,0.013180,0.038843,0.130567,1.746368,50.442399,51.054913,-2.989954,1.499900,616.629286,744.616414
2.539889,9.875407,2.628883,-0.057925,-0.022883,0.056691,0.996447,-0.184093,0.467669,0.001347,-0.132430,0.104216,1.553050,50.419221,51.020813,-2.995449,1.679658,531.253239,644.616414
2.562717,9.830543,2.634766,-0.129974,-0.022563,0.049445,0.990027,-0.095402,0.498587,0.000154,-0.191899,0.072784,1.327946,50.390813,50.987282,-2.971136,1.862609,442.447191,544.616414
2.583537,9.784986,2.639888,-0.190216,-0.021170,0.040586,0.980675,-0.013225,0.497568,0.003839,-0.199259,0.047065,1.104743,50.370482,50.955590,-2.964096,2.022048,357.510681,444.616433
2.602111,9.739897,2.644403,-0.239360,-0.018918,0.031642,0.970231,0.051785,0.478141,0.010409,-0.192216,0.021716,0.904251,50.338735,50.923320,-3.000924,2.149296,282.265619,352.268094
2.618712,9.695982,2.648543,-0.278949,-0.015869,0.023294,0.959892,0.097711,0.450394,0.017699,-0.177200,-0.001239,0.734260,50.322914,50.893171,-2.968345,2.184467,212.766669,263.347587
2.633760,9.653671,2.652470,-0.310690,-0.012192,0.015946,0.950299,0.128417,0.420562,0.024457,-0.156764,-0.021457,0.595663,50.268450,50.860326,-2.999140,2.233662,155.745426,192.615880
2.647544,9.613097,2.656308,-0.336206,-0.008127,0.009831,0.941702,0.148883,0.391832,0.030134,-0.132942,-0.035257,0.484999,50.229520,50.827132,-2.981355,2.150598,108.777085,118.552906
2.660238,9.574204,2.660132,-0.356867,-0.004061,0.005021,0.934133,0.163125,0.365761,0.034465,-0.106387,-0.041499,0.399096,50.167224,50.797298,-2.987009,2.232436,75.090260,81.608839
2.671950,9.536801,2.663974,-0.373848,-0.000356,0.001527,0.927489,0.173738,0.342717,0.037397,-0.078389,-0.041859,0.333146,50.112512,50.765071,-3.038757,2.102163,77.870266,79.709356
2.682748,9.500683,2.667842,-0.388000,0.002743,-0.000679,0.921655,0.181845,0.322388,0.039097,-0.049453,-0.038887,0.281483,50.063969,50.740934,-3.033134,2.184335,45.432576,44.872238
2.692715,9.465686,2.671739,-0.399947,0.005093,-0.001604,0.916523,0.187997,0.304386,0.039729,-0.019899,-0.034185,0.239911,50.004381,50.708313,-3.072926,2.125752,86.935347,75.203434
2.701913,9.431686,2.675662,-0.410103,0.006610,-0.001252,0.912014,0.192713,0.288349,0.039432,0.010436,-0.028682,0.205477,49.958596,50.687145,-3.051123,2.116177,44.859249,44.885597
2.710400,9.398575,2.679604,-0.418787,0.007303,0.000259,0.908055,0.196295,0.274031,0.038415,0.032392,-0.022945,0.176569,49.902594,50.659219,-3.039529,2.103992,61.217007,87.190974
2.718230,9.366271,2.683561,-0.426226,0.007474,0.002226,0.904583,0.198944,0.261170,0.037151,0.035704,-0.017161,0.152009,49.828950,50.629606,-3.043524,2.149090,49.072840,20.657812
2.725455,9.334679,2.687520,-0.432651,0.007450,0.003926,0.901522,0.201200,0.249789,0.036028,0.027036,-0.011289,0.132944,49.757260,50.603138,-3.069447,2.177052,43.699634,-6.476155
2.732121,9.303711,2.691471,-0.438261,0.007420,0.004963,0.898804,0.202834,0.239341,0.035284,0.012303,-0.005487,0.116102,49.695578,50.580833,-3.085136,2.208156,68.881746,20.456648
2.738268,9.273347,2.695407,-0.443110,0.007473,0.005169,0.896421,0.203856,0.229671,0.034986,-0.003327,0.000234,0.100779,49.637263,50.559367,-3.099254,2.228121,-30.039450,76.542624
2.743933,9.243524,2.699320,-0.447329,0.007571,0.004641,0.894325,0.204637,0.220855,0.035039,-0.014491,0.005819,0.087972,49.580740,50.536946,-3.117874,2.247938,-76.503705,42.838200
2.749146,9.214208,2.703204,-0.450989,0.007586,0.003684,0.892490,0.205009,0.212673,0.035284,-0.017014,0.010771,0.076268,49.523763,50.515012,-3.116137,2.275893,-80.980303,48.914953
2.753939,9.185376,2.707054,-0.454143,0.007361,0.002704,0.890894,0.205038,0.205107,0.035508,-0.011677,0.014741,0.065606,49.467843,50.496183,-3.174359,2.311268,-106.183572,79.905317
